feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
mp_material_id_forced,0.0001301653142459865,2.6968726301343503e-05,4.378923872614279e-05,False
MagpieData minimum GSbandgap,8.872413374108867e-07,3.2665962956701657e-06,5.32074411219548e-07,True
MagpieData range NfValence,0.0,0.0,0.0,False
MagpieData avg_dev GSvolume_pa,0.0,0.0,0.0,False
MagpieData range NfUnfilled,0.0,0.0,0.0,False
MagpieData avg_dev NpValence,0.0,-2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData range NUnfilled,0.0,-2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData avg_dev NdUnfilled,0.0,-2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData avg_dev Number,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NValence,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData maximum GSmagmom,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData range NpValence,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData mode NfUnfilled,0.0,-5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData minimum NfUnfilled,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NsUnfilled,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData maximum NfUnfilled,0.0,-5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData range NpUnfilled,0.0,-5.551115123125783e-18,2.419674984566563e-17,False
MagpieData range NsValence,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData mode GSmagmom,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev SpaceGroupNumber,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev NfValence,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData mean NfUnfilled,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range NValence,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev NpUnfilled,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range NdUnfilled,0.0,-8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range GSmagmom,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range MendeleevNumber,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData mean GSmagmom,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range Electronegativity,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData avg_dev Electronegativity,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
endmember_n_near_hull,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range CovalentRadius,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range SpaceGroupNumber,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
endmember_theoretical,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range NdValence,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
endmember_n_experimental,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData avg_dev AtomicWeight,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev CovalentRadius,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev GSmagmom,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData range GSvolume_pa,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev NsValence,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
endmember_material_id_forced,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData range Column,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
endmember_is_theoretical_fallback,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData avg_dev GSbandgap,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
mp_is_theoretical_fallback,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData avg_dev MendeleevNumber,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
mp_theoretical,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData avg_dev Row,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData range NsUnfilled,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData range MeltingT,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData range AtomicWeight,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData avg_dev NfUnfilled,0.0,-2.4980018054066023e-17,4.636095143475979e-17,False
MagpieData range Row,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
is_centrosymmetric,0.0,-2.4980018054066023e-17,4.636095143475979e-17,False
MagpieData minimum GSmagmom,0.0,-2.7755575615628914e-17,4.8074067159589095e-17,False
MagpieData range GSbandgap,0.0,-2.7755575615628914e-17,4.8074067159589095e-17,False
MagpieData avg_dev Column,0.0,-2.7755575615628914e-17,4.8074067159589095e-17,False
endmember_n_candidates,0.0,-2.7755575615628914e-17,4.8074067159589095e-17,False
MagpieData avg_dev NUnfilled,0.0,-3.053113317719181e-17,4.957304316902598e-17,False
MagpieData range Number,0.0,-3.3306690738754695e-17,5.087681048627601e-17,False
MagpieData avg_dev NdValence,0.0,-3.3306690738754695e-17,5.087681048627602e-17,False
endmember_e_hull_max_eV_per_atom,0.0,-3.8857805861880476e-17,5.29542632752814e-17,False
